date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:41:24	68782/68782	---MCZ	200	added ('OK')	application/json	date:Thu,%2029%20Aug%202024%2008:11:24%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/wp/v2/pages/2434	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/wp/v2/pages/2434.json	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:26	2305/2305	---M-Z	200	added ('OK')	application/json	date:Thu,%2029%20Aug%202024%2008:11:25%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrowdytheme.com%2Fwp%2Farolax%2Fit-consultancy-agency%2Fabout-style-01%2F	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/oembed/1.0/embedbbc1.json	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Aug%202024%2008:11:25%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/?p=2434	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/index8639.html	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:27	2450/2450	---M-Z	200	added ('OK')	text/xml	date:Thu,%2029%20Aug%202024%2008:11:27%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrowdytheme.com%2Fwp%2Farolax%2Fit-consultancy-agency%2Fabout-style-01%2F&format=xml	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/oembed/1.0/embed081e	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:28	23856/23856	---M--	200	added ('OK')	image/webp	etag:%225d30-66bc508d-3d62e5ed3cc4ccb8;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/about1-img-1.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/about1-img-1.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:28	110576/110576	---M--	200	added ('OK')	image/webp	etag:%221aff0-66bc508d-4f780154a33df21f;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/about-div-img.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/about-div-img.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:28	75726/75726	---M--	200	added ('OK')	image/webp	etag:%22127ce-66bc508d-83b199c76574bbfa;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/about-img-2.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/about-img-2.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:28	2284/2284	---M--	200	added ('OK')	image/webp	etag:%228ec-66bc508d-690b7c9f44518c34;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/awards-logo-light.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/awards-logo-light.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:29	15436/15436	---M--	200	added ('OK')	image/webp	etag:%223c4c-66bc508d-7d5465bf9c13c1d8;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/team-1.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/team-1.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:29	25202/25202	---M--	200	added ('OK')	image/webp	etag:%226272-66bc508d-4d94a0067239fc9c;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/team-2.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/team-2.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:29	26434/26434	---M--	200	added ('OK')	image/webp	etag:%226742-66bc508d-19be884a7a2a0d68;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/team-3.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/team-3.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:30	14116/14116	---M--	200	added ('OK')	image/webp	etag:%223724-66bc508d-f842de85309ec051;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/team-4.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/team-4.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:30	44402/44402	---M--	200	added ('OK')	image/webp	etag:%22ad72-66bc508d-9adfbd3febf4cd2a;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/testimonials-img_1.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/testimonials-img_1.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:30	48992/48992	---M--	200	added ('OK')	image/webp	etag:%22bf60-66bc508d-dec7333c3e2b4543;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/testimonials-img_2.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/testimonials-img_2.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:31	51092/51092	---M--	200	added ('OK')	image/webp	etag:%22c794-66bc508d-1515d027b168c445;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/testimonials-img_4.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/testimonials-img_4.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:31	2028/2028	---M--	200	added ('OK')	image/png	etag:%227ec-66bc508d-6e589affd6f48ae0;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/next.png	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/next.png	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:31	1822/1822	---M--	200	added ('OK')	image/png	etag:%2271e-66bc508d-1df78cf1aa69c00d;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/pilot.png	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/pilot.png	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:32	2750/2750	---M--	200	added ('OK')	image/png	etag:%22abe-66bc5098-350cca804451203f;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/Exclude-150x39.png	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/Exclude-150x39.png	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:32	8146/8146	---M-Z	200	added ('OK')	text/css	etag:%221fd2-66cd8aaf-be7fe7975b418aa8;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/animation-addons-for-elementor/assets/css/widgets/testimonial2.css?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/animation-addons-for-elementor/assets/css/widgets/testimonial2b6a4.css	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:32	279/279	---M--	200	added ('OK')	text/css	etag:%22117-66cd8aaf-f3f492a98d0be6fd;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/animation-addons-for-elementor/assets/css/widgets/brand-slider.css?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/animation-addons-for-elementor/assets/css/widgets/brand-sliderb6a4.css	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:33	3335/3335	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d07-66cd8aaf-a81f58449d94c493;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/animation-addons-for-elementor/assets/js/widgets/slider.js?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/animation-addons-for-elementor/assets/js/widgets/sliderb6a4.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-01/)
13:41:33	66214/66214	---M-Z	200	added ('OK')	text/css	etag:%22102a6-66cf30a1-4f05d17536176cab;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/elementor/css/post-3795.css?ver=1724854433	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/elementor/css/post-379556e1.css	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-02/)
13:41:34	57120/57120	---M-Z	200	added ('OK')	application/json	date:Thu,%2029%20Aug%202024%2008:11:34%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/wp/v2/pages/3795	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/wp/v2/pages/3795.json	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-02/)
13:41:35	2305/2305	---M-Z	200	added ('OK')	application/json	date:Thu,%2029%20Aug%202024%2008:11:34%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrowdytheme.com%2Fwp%2Farolax%2Fit-consultancy-agency%2Fabout-style-02%2F	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/oembed/1.0/embed2024.json	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-02/)
13:41:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Aug%202024%2008:11:34%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/?p=3795	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/indexa8e1.html	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-02/)
13:41:36	2450/2450	---M-Z	200	added ('OK')	text/xml	date:Thu,%2029%20Aug%202024%2008:11:36%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrowdytheme.com%2Fwp%2Farolax%2Fit-consultancy-agency%2Fabout-style-02%2F&format=xml	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/oembed/1.0/embedad2c	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-02/)
13:41:37	72422/72422	---M--	200	added ('OK')	image/webp	etag:%2211ae6-66bc508d-ee0ff228465da89a;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/hero-img-1.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/hero-img-1.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-02/)
13:41:37	3902/3902	---M--	200	added ('OK')	image/webp	etag:%22f3e-66bc508d-85e8edeef6be88d1;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/design-shape.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/design-shape.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-02/)
13:41:37	10386/10386	---M--	200	added ('OK')	image/webp	etag:%222892-66bc508d-f422ee306559200d;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/img-r-14.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/img-r-14.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-02/)
13:41:37	623/623	---M--	200	added ('OK')	image/png	etag:%2226f-66bc508d-ed22bec234079552;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/quote.png	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/quote.png	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-02/)
13:41:38	19039/19039	---M-Z	200	added ('OK')	text/css	etag:%224a5f-66cd8aaf-f025f6ef939e32f6;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/animation-addons-for-elementor/assets/css/widgets/testimonial.css?ver=6.6.1	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/animation-addons-for-elementor/assets/css/widgets/testimonialb6a4.css	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/about-style-02/)
13:41:38	43987/43987	---M-Z	200	added ('OK')	text/css	etag:%22abd3-66cf3e6d-6a813a0103ad0bfb;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/elementor/css/post-256.css?ver=1724857965	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/elementor/css/post-256d618.css	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-style-01/)
13:41:39	39542/39542	---MCZ	200	added ('OK')	application/json	date:Thu,%2029%20Aug%202024%2008:11:39%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/wp/v2/pages/256	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/wp/v2/pages/256.json	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-style-01/)
13:41:40	2300/2300	---M-Z	200	added ('OK')	application/json	date:Thu,%2029%20Aug%202024%2008:11:39%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrowdytheme.com%2Fwp%2Farolax%2Fit-consultancy-agency%2Fteam-style-01%2F	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/oembed/1.0/embedbf11.json	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-style-01/)
13:41:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Aug%202024%2008:11:40%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/?p=256	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/index03bd.html	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-style-01/)
13:41:41	2445/2445	---M-Z	200	added ('OK')	text/xml	date:Thu,%2029%20Aug%202024%2008:11:41%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrowdytheme.com%2Fwp%2Farolax%2Fit-consultancy-agency%2Fteam-style-01%2F&format=xml	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/oembed/1.0/embedf11a	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-style-01/)
13:41:42	9040/9040	---M--	200	added ('OK')	image/webp	etag:%222350-66bc508d-fa61a00f0122307f;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/team-01.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/team-01.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-style-01/)
13:41:42	3958/3958	---M--	200	added ('OK')	image/webp	etag:%22f76-66bc508d-b5be02e7068168c8;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/team-02.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/team-02.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-style-01/)
13:41:42	5568/5568	---M--	200	added ('OK')	image/webp	etag:%2215c0-66bc508d-71f94d84d8f07d31;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/team-04.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/team-04.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-style-01/)
13:41:43	6516/6516	---M--	200	added ('OK')	image/webp	etag:%221974-66bc508d-b392a5c8e8bb8660;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/team-05.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/team-05.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-style-01/)
13:41:43	12082/12082	---M--	200	added ('OK')	image/webp	etag:%222f32-66bc508d-89d583ce73734461;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/team-03.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/team-03.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-style-01/)
13:41:43	10484/10484	---M--	200	added ('OK')	image/webp	etag:%2228f4-66bc508d-69bf40772fc45c59;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/team-06.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/team-06.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-style-01/)
13:41:44	6534/6534	---M--	200	added ('OK')	image/webp	etag:%221986-66bc508d-53adc7ba452cb147;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/team-07.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/team-07.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-style-01/)
13:41:44	10284/10284	---M--	200	added ('OK')	image/webp	etag:%22282c-66bc508d-af3c231e954f7c6b;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/team-08.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/team-08.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-style-01/)
13:41:44	6514/6514	---M--	200	added ('OK')	image/webp	etag:%221972-66bc508d-25e98c7f0ef84a6;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/team-09.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/team-09.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-style-01/)
13:41:44	9342/9342	---M--	200	added ('OK')	image/webp	etag:%22247e-66bc508d-5ea112fe0b788353;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/team-10.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/04/team-10.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-style-01/)
13:41:45	27191/27191	---M-Z	200	added ('OK')	text/css	etag:%226a37-66cf510a-688c198180dddb04;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/elementor/css/post-1806.css?ver=1724862730	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/elementor/css/post-18068291.css	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-style-02/)
13:41:46	26292/26292	---MCZ	200	added ('OK')	application/json	date:Thu,%2029%20Aug%202024%2008:11:45%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/wp/v2/pages/1806	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/wp/v2/pages/1806.json	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-style-02/)
13:41:46	2300/2300	---M-Z	200	added ('OK')	application/json	date:Thu,%2029%20Aug%202024%2008:11:46%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrowdytheme.com%2Fwp%2Farolax%2Fit-consultancy-agency%2Fteam-style-02%2F	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/oembed/1.0/embed9f5b.json	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-style-02/)
13:41:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Aug%202024%2008:11:46%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/?p=1806	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/index8afa.html	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-style-02/)
13:41:48	2445/2445	---M-Z	200	added ('OK')	text/xml	date:Thu,%2029%20Aug%202024%2008:11:48%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrowdytheme.com%2Fwp%2Farolax%2Fit-consultancy-agency%2Fteam-style-02%2F&format=xml	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/oembed/1.0/embed2e1e	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-style-02/)
13:41:48	20995/20995	---M-Z	200	added ('OK')	text/css	etag:%225203-66d02d13-c656a20e7e0cdb6d;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/elementor/css/post-2519.css?ver=1724919059	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/elementor/css/post-25198e79.css	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-details/)
13:41:49	21935/21935	---MCZ	200	added ('OK')	application/json	date:Thu,%2029%20Aug%202024%2008:11:49%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/wp/v2/pages/2519	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/wp/v2/pages/2519.json	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-details/)
13:41:50	2295/2295	---M-Z	200	added ('OK')	application/json	date:Thu,%2029%20Aug%202024%2008:11:49%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrowdytheme.com%2Fwp%2Farolax%2Fit-consultancy-agency%2Fteam-details%2F	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/oembed/1.0/embed695d.json	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-details/)
13:41:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2029%20Aug%202024%2008:11:50%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/?p=2519	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/indexabd0.html	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-details/)
13:41:50	2440/2440	---M-Z	200	added ('OK')	text/xml	date:Thu,%2029%20Aug%202024%2008:11:50%20GMT	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcrowdytheme.com%2Fwp%2Farolax%2Fit-consultancy-agency%2Fteam-details%2F&format=xml	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-json/oembed/1.0/embed6a36	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-details/)
13:41:51	2894/2894	---M-Z	200	added ('OK')	text/css	etag:%22b4e-66a473df-1ba786fec0a4af40;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.9.8	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/contact-form-7/includes/css/stylese2db.css	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-details/)
13:41:51	95970/95970	---M--	200	added ('OK')	image/webp	etag:%22176e2-66bc508d-30a3283e0437d923;;;%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/team-details-img.webp	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/uploads/sites/61/2024/05/team-details-img.webp	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-details/)
13:41:51	4307/4307	---M-Z	200	added ('OK')	application/x-javascript	etag:%2210d3-66653c96-5491de32baa21ea5;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-includes/js/dist/hooks.min.js?ver=2810c76e705dd1a53b18	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-includes/js/dist/hooks.min2757.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-details/)
13:41:52	9141/9141	---M-Z	200	added ('OK')	application/x-javascript	etag:%2223b5-66653c96-deb32871c1cf8e34;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-includes/js/dist/i18n.minc33c.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-details/)
13:41:52	11513/11513	---M-Z	200	added ('OK')	application/x-javascript	etag:%222cf9-66a473df-dac23764f0151787;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.9.8	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/contact-form-7/includes/swv/js/indexe2db.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-details/)
13:41:52	13423/13423	---M-Z	200	added ('OK')	application/x-javascript	etag:%22346f-66a473df-d57bde58e4376c9f;gz%22	https://crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.9.8	D:/new%20site/testing/crowdytheme.com/wp/arolax/it-consultancy-agency/wp-content/plugins/contact-form-7/includes/js/indexe2db.js	(from https://crowdytheme.com/wp/arolax/it-consultancy-agency/team-details/)
